at,status,reasons,forecast_status,forecast_model,cetane_age_days,t95_age_days,cetane_fresh,t95_fresh,regime_class,model,recommended,blocked_only_by_cn_t95_staleness,research_relaxed_upper_bound,year,cetane_age_bin,t95_age_bin
2024-05-02 07:00:00,abstain,Нет допустимого модельного прогноза для решения по наблюдаемым данным,abstain,v3,0.875,0.875,True,True,normal,v3,False,False,False,2024,<=2d,<=2d
2024-05-03 07:00:00,abstain,Нет допустимого модельного прогноза для решения по наблюдаемым данным|Свежие поточные анализаторы серы расходятся; требуется проверка источников,abstain,v3,1.875,0.875,True,True,normal,v3,False,False,False,2024,<=2d,<=2d
2024-05-04 00:00:00,abstain,Нет допустимого модельного прогноза для решения по наблюдаемым данным|Свежие поточные анализаторы серы расходятся; требуется проверка источников|cetane: измерение не свежее (stale),abstain,v3,2.5833333333333335,0.5833333333333334,False,True,normal,v3,False,False,False,2024,2-7d,<=2d
2024-05-04 03:00:00,abstain,Нет допустимого модельного прогноза для решения по наблюдаемым данным|Свежие поточные анализаторы серы расходятся; требуется проверка источников|cetane: измерение не свежее (stale),abstain,v3,2.7083333333333335,0.7083333333333334,False,True,normal,v3,False,False,False,2024,2-7d,<=2d
2024-05-04 07:00:00,abstain,Нет допустимого модельного прогноза для решения по наблюдаемым данным|Свежие поточные анализаторы серы расходятся; требуется проверка источников|cetane: измерение не свежее (stale),abstain,v3,2.875,0.875,False,True,normal,v3,False,False,False,2024,2-7d,<=2d
2024-05-04 19:00:00,abstain,Нет допустимого модельного прогноза для решения по наблюдаемым данным|Свежие поточные анализаторы серы расходятся; требуется проверка источников|cetane: измерение не свежее (stale),abstain,v3,3.375,0.375,False,True,normal,v3,False,False,False,2024,2-7d,<=2d
2024-05-05 07:00:00,abstain,Нет допустимого модельного прогноза для решения по наблюдаемым данным|cetane: измерение не свежее (stale),abstain,v3,3.875,0.875,False,True,normal,v3,False,False,False,2024,2-7d,<=2d
2024-05-06 07:00:00,abstain,Нет допустимого модельного прогноза для решения по наблюдаемым данным|cetane: измерение не свежее (stale),abstain,v3,4.875,0.875,False,True,normal,v3,False,False,False,2024,2-7d,<=2d
2024-05-07 07:00:00,abstain,Нет допустимого модельного прогноза для решения по наблюдаемым данным|cetane: измерение не свежее (stale),abstain,v3,5.875,0.875,False,True,normal,v3,False,False,False,2024,2-7d,<=2d
2024-05-08 07:00:00,abstain,Нет допустимого модельного прогноза для решения по наблюдаемым данным|cetane: измерение не свежее (stale),abstain,v3,6.875,0.875,False,True,normal,v3,False,False,False,2024,2-7d,<=2d
2024-05-09 07:00:00,abstain,Нет допустимого модельного прогноза для решения по наблюдаемым данным|Свежие поточные анализаторы серы расходятся; требуется проверка источников|cetane: измерение не свежее (stale),abstain,v3,7.875,0.875,False,True,normal,v3,False,False,False,2024,7-30d,<=2d
